user_id,non_duplicate,hashtags_prop,hashtags_per_twt_prop,mentions_prop,n_unique_mentions,replies_prop,urls_prop,qt_prop,media_prop,count_RT,avg_engagement,avg_days_between_tweets
899,0.0010057750286410396,0.00030067485833685555,0.0015180001850230716,0.0006204881498676819,0.6758959285361423,0.00026139070599133675,0.0002180774098155083,0.00011483059916382418,0.00013799817618810457,0.6991330082914955,0.2331761226766149,0.001639172884250734
1554,0.0006531441920733665,0.00014554215664248045,0.0009957108076531882,0.00046767827983519843,0.6840808779239825,0.00031178551989013227,3.844509798103253e-05,4.5415912450120856e-05,9.231048251489683e-05,0.7292498545524561,0.01496105774508029,0.001549719399261439
498,0.0015206014373626683,0.0011923113898719795,0.005289883190027741,0.000568560299639671,0.8526025581207451,1.4273480325682118e-06,0.00021648111827284543,2.8546960651364234e-05,0.001356456413617324,0.5222190668489565,0.01788514663075722,0.0015225045680727592
1081,0.08691445772638753,0.019582456337988993,0.16440871698911314,0.0006725288035268876,0.8750786549420537,0.00027692362498166114,0.07643092049493887,0.00027692362498166114,0.011274747588539115,0.3500314619768215,0.06468144669214547,0.2580589094676057
192,0.003863302855629679,0.000634940978587285,0.006653717939863504,0.0012788247878588981,0.2478237239240964,0.00016991378300223117,0.00025039925916118275,0.00021462793642387096,0.001091025343488011,0.4801584651029368,0.8413951677656804,0.004781038041265253
1025,0.0007392050574073197,0.0002787090586585942,0.0013907636117459533,0.0005557950196378122,0.7501493731882563,0.00029725874642289333,0.00013842704494108213,9.738586076257035e-05,7.721307531889506e-05,0.6603688844090485,0.03442822049053915,0.0007495588117002499
49,0.0004891287408123094,2.270838175447927e-05,0.0006636216339750346,0.00041365196116792494,0.5326144750238727,0.00018346412021784348,3.267393058198445e-07,9.802179174595334e-06,7.76005851322134e-05,0.8463462890790305,0.0043185134050209035,0.0004892420993469816
830,0.00969492366142767,0.009267473931514818,0.03536084254794952,0.0010428560786526324,0.9992016381508944,0.0,0.007584959037176995,0.0,0.0004789862221718486,0.0,0.003586333549552512,0.009700986778164023
1400,0.005400956095422248,0.0021055097107154077,0.012239253217957125,0.0012700878489234964,0.9840961258158979,0.0013995628238137557,0.0003575975496969068,0.0003082737497387124,0.0019513728358460515,0.16221364711251066,0.0702648357779448,0.0106487190111274
826,0.017993836738690566,0.014925295301120765,0.018377685813910114,0.002312687480521358,0.9747131625221724,0.0,0.014682745150724624,1.1281402344006626e-05,0.00027639435742816233,0.180502437504106,0.1261824852177141,0.018050243750410602
1068,0.0008766424874685579,0.0002381810385317746,0.001230531258088793,0.0004774976243271095,0.4184278751107818,0.0001584088432666629,0.0002109279042063272,9.879261192974674e-05,7.125559078840933e-05,0.9055660118187024,0.0697174920199169,0.0022651734592463377
1052,0.0008206481098616518,0.0005716326990255068,0.003000207019857605,0.00039698852314557404,0.6039970088581758,8.591159900114167e-05,7.719221283386162e-05,5.821472529331093e-05,0.0005185470244188312,0.7968493146756639,0.014410580809170605,0.0008206481098616518
1508,0.01528604260549263,0.014503005225010135,0.027888457652227906,0.0012153893083562649,0.845488214508706,0.0011337228330912195,0.010650269156623872,4.803910309708557e-06,0.002949600930161054,0.49192041571415623,0.20392599264712824,0.01521565061360751
315,0.0046405078558026955,0.002667720525971303,0.004926811682381782,0.000816089312572198,0.9977091889975795,0.0016756119499031408,0.00019430697918385668,0.00015544558334708533,0.0006926472316789243,0.04640507855802696,0.043515619479339955,0.021734623528708544
692,0.0008540656801990788,0.00035497104833274215,0.0014063186764180322,0.00044865137762957854,0.7310802222504115,0.0002711658534632075,4.163570190970509e-05,5.2311522912193575e-05,0.00014332289695840792,0.6550683767126935,0.19079640468779877,0.0008540656801990788
1129,0.0008581138304324309,0.00042663590440935277,0.0013008372278382056,0.0004497700076749293,0.5213649462590741,0.00020148189937112563,4.411619692505281e-05,4.196418731895269e-05,0.00011459451152483241,0.8494727048603365,0.0810618978425801,0.000902743325567102
1350,0.0027008164580673063,0.00045443568618472655,0.004175503198064104,0.0015835793780585676,0.9941127911470297,0.001877275804064417,7.937741243401259e-06,5.95330593255074e-06,0.00017264587204397907,0.10564141377311759,0.015061864009354043,0.017938586483190296
593,0.006062431148148926,7.63770853310101e-05,0.009470758581045253,0.0003246026126567929,0.9959571927163716,0.00047162850191898736,6.492052253135859e-05,5.728281399825757e-06,0.0031696490412369193,0.036661000958884846,0.08093870675240467,0.006110166826480808
1118,0.0002397644977250852,4.6428385397632105e-05,0.00043746408074273936,0.00033550860592069967,0.05495642514330662,5.774674800700272e-07,4.388752848532378e-06,8.08454472098038e-07,4.6197398405604065e-05,0.9981460716653064,0.026146341575619743,0.0004626433749308976
1512,0.0005049492288129624,0.00010372660638713911,0.0008785390102201193,0.00042571831937392613,0.481120659501053,0.0001601511772882865,2.179272349176046e-05,2.0441236763589287e-05,0.00011757934535089387,0.862873933056683,0.1548219272474254,0.0006311339590452729
